"","Abundance","Site_number","Family"
"34460",0,"162","Flavobacteriaceae"
"34461",0,"180","Flavobacteriaceae"
"34462",0,"128","Flavobacteriaceae"
"34463",0,"170","Flavobacteriaceae"
"34464",0,"100","Flavobacteriaceae"
"34465",0,"165","Simkaniaceae"
"34466",0,"154","Simkaniaceae"
"34467",0,"145","Simkaniaceae"
"34468",0,"155","Simkaniaceae"
"34469",0,"131","Simkaniaceae"
"34470",0,"210","Simkaniaceae"
"34471",0,"204","Simkaniaceae"
"34472",0,"178","Simkaniaceae"
"34473",0,"59","Simkaniaceae"
"34474",0,"175","Simkaniaceae"
"34475",0,"206","Simkaniaceae"
"34476",0,"157","Simkaniaceae"
"34477",0,"173","Simkaniaceae"
"34478",0,"137","Simkaniaceae"
"34479",0,"133","Simkaniaceae"
"34480",0,"50","Simkaniaceae"
"34481",0,"83","Simkaniaceae"
"34482",0,"93","Simkaniaceae"
"34483",0,"38","Simkaniaceae"
"34484",0,"43","Simkaniaceae"
"34485",0,"166","Simkaniaceae"
"34486",0,"89","Simkaniaceae"
"34487",0,"55","Simkaniaceae"
"34488",0,"121","Simkaniaceae"
"34489",0,"168","Simkaniaceae"
"34490",0,"Cook's 1","Simkaniaceae"
"34491",0,"116","Simkaniaceae"
"34492",0,"105","Simkaniaceae"
"34493",0,"69","Simkaniaceae"
"34494",0,"172","Simkaniaceae"
"34495",0,"117","Simkaniaceae"
"34496",0,"122","Simkaniaceae"
"34497",0,"OPU 1","Simkaniaceae"
"34498",0,"85","Simkaniaceae"
"34499",0,"153","Simkaniaceae"
"34500",0,"84","Simkaniaceae"
"34501",0,"176","Simkaniaceae"
"34502",0,"39","Simkaniaceae"
"34503",0,"64","Simkaniaceae"
"34504",0,"91","Simkaniaceae"
"34505",0,"143","Simkaniaceae"
"34506",0,"79","Simkaniaceae"
"34507",0,"107","Simkaniaceae"
"34508",0,"163","Simkaniaceae"
"34509",0,"130","Simkaniaceae"
"34510",0,"100","Simkaniaceae"
"34511",0,"179","Simkaniaceae"
"34512",0,"62","Simkaniaceae"
"34513",0,"40","Simkaniaceae"
"34514",0,"144","Simkaniaceae"
"34515",0,"81","Simkaniaceae"
"34516",0,"57","Simkaniaceae"
"34517",0,"56","Simkaniaceae"
"34518",0,"126","Simkaniaceae"
"34519",0,"29","Simkaniaceae"
"34520",0,"138","Simkaniaceae"
"34521",0,"142","Simkaniaceae"
"34522",0,"201","Simkaniaceae"
"34523",0,"170","Simkaniaceae"
"34524",0,"51","Simkaniaceae"
"34525",0,"41","Simkaniaceae"
"34526",0,"128","Simkaniaceae"
"34527",0,"90","Simkaniaceae"
"34528",0,"OPU 2","Simkaniaceae"
"34529",0,"205","Simkaniaceae"
"34530",0,"65","Simkaniaceae"
"34531",0,"180","Simkaniaceae"
"34532",0,"140","Simkaniaceae"
"34533",0,"160","Simkaniaceae"
"34534",0,"169","Simkaniaceae"
"34535",0,"52","Simkaniaceae"
"34536",0,"147","Simkaniaceae"
"34537",0,"167","Simkaniaceae"
"34538",0,"208","Simkaniaceae"
"34539",0,"149","Simkaniaceae"
"34540",0,"87","Simkaniaceae"
"34541",0,"202","Simkaniaceae"
"34542",0,"156","Simkaniaceae"
"34543",0,"48","Simkaniaceae"
"34544",0,"209","Simkaniaceae"
"34545",0,"102","Simkaniaceae"
"34546",0,"151","Simkaniaceae"
"34547",0,"139","Simkaniaceae"
"34548",0,"42","Simkaniaceae"
"34549",0,"54","Simkaniaceae"
"34550",0,"188","Simkaniaceae"
"34551",0,"162","Simkaniaceae"
"34552",0,"81","Flavobacteriaceae"
"34553",0,"50","Flavobacteriaceae"
"34554",0,"38","Flavobacteriaceae"
"34555",0,"157","Flavobacteriaceae"
"34556",0,"144","Flavobacteriaceae"
"34557",0,"204","Flavobacteriaceae"
"34558",0,"57","Flavobacteriaceae"
"34559",0,"156","Flavobacteriaceae"
"34560",0,"93","Flavobacteriaceae"
"34561",0,"126","Flavobacteriaceae"
"34562",0,"91","Flavobacteriaceae"
"34563",0,"100","Flavobacteriaceae"
"34564",0,"137","Flavobacteriaceae"
"34565",0,"133","Flavobacteriaceae"
"34566",0,"39","Flavobacteriaceae"
"34567",0,"90","Flavobacteriaceae"
"34568",0,"121","Flavobacteriaceae"
"34569",0,"167","Flavobacteriaceae"
"34570",0,"145","Flavobacteriaceae"
"34571",0,"147","Flavobacteriaceae"
"34572",0,"138","Flavobacteriaceae"
"34573",0,"205","Flavobacteriaceae"
"34574",0,"83","Flavobacteriaceae"
"34575",0,"178","Flavobacteriaceae"
"34576",0,"29","Flavobacteriaceae"
"34577",0,"65","Flavobacteriaceae"
"34578",0,"176","Flavobacteriaceae"
"34579",0,"122","Flavobacteriaceae"
"34580",0,"168","Flavobacteriaceae"
"34581",0,"202","Flavobacteriaceae"
"34582",0,"79","Flavobacteriaceae"
"34583",0,"166","Flavobacteriaceae"
"34584",0,"89","Flavobacteriaceae"
"34585",0,"102","Flavobacteriaceae"
"34586",0,"116","Flavobacteriaceae"
"34587",0,"169","Flavobacteriaceae"
"34588",0,"172","Flavobacteriaceae"
"34589",0,"117","Flavobacteriaceae"
"34590",0,"54","Flavobacteriaceae"
"34591",0,"56","Flavobacteriaceae"
"34592",0,"48","Flavobacteriaceae"
"34593",0,"155","Flavobacteriaceae"
"34594",0,"59","Flavobacteriaceae"
"34595",0,"149","Flavobacteriaceae"
"34596",0,"87","Flavobacteriaceae"
"34597",0,"209","Flavobacteriaceae"
"34598",0,"105","Flavobacteriaceae"
"34599",0,"153","Flavobacteriaceae"
"34600",0,"55","Flavobacteriaceae"
"34601",0,"43","Flavobacteriaceae"
"34602",0,"143","Flavobacteriaceae"
"34603",0,"69","Flavobacteriaceae"
"34604",0,"62","Flavobacteriaceae"
"34605",0,"Cook's 1","Flavobacteriaceae"
"34606",0,"175","Flavobacteriaceae"
"34607",0,"128","Flavobacteriaceae"
"34608",0,"42","Flavobacteriaceae"
"34609",0,"160","Flavobacteriaceae"
"34610",0,"163","Flavobacteriaceae"
"34611",0,"210","Flavobacteriaceae"
"34612",0,"OPU 1","Flavobacteriaceae"
"34613",0,"206","Flavobacteriaceae"
"34614",0,"64","Flavobacteriaceae"
"34615",0,"84","Flavobacteriaceae"
"34616",0,"41","Flavobacteriaceae"
"34617",0,"154","Flavobacteriaceae"
"34618",0,"188","Flavobacteriaceae"
"34619",0,"173","Flavobacteriaceae"
"34620",0,"170","Flavobacteriaceae"
"34621",0,"107","Flavobacteriaceae"
"34622",0,"129","Flavobacteriaceae"
"34623",0,"180","Flavobacteriaceae"
"34624",0,"142","Flavobacteriaceae"
"34625",0,"140","Flavobacteriaceae"
"34626",0,"85","Flavobacteriaceae"
"34627",0,"162","Flavobacteriaceae"
"34628",0,"OPU 2","Flavobacteriaceae"
"34629",0,"151","Flavobacteriaceae"
"34630",0,"208","Flavobacteriaceae"
"34631",0,"206","Puniceicoccaceae"
"34632",0,"205","Puniceicoccaceae"
"34633",0,"179","Puniceicoccaceae"
"34634",0,"84","Puniceicoccaceae"
"34635",0,"178","Puniceicoccaceae"
"34636",0,"168","Puniceicoccaceae"
"34637",0,"208","Puniceicoccaceae"
"34638",0,"138","Puniceicoccaceae"
"34639",0,"65","Puniceicoccaceae"
"34640",0,"93","Puniceicoccaceae"
"34641",0,"54","Puniceicoccaceae"
"34642",0,"156","Puniceicoccaceae"
"34643",0,"40","Puniceicoccaceae"
"34644",0,"64","Puniceicoccaceae"
"34645",0,"OPU 1","Puniceicoccaceae"
"34646",0,"69","Puniceicoccaceae"
"34647",0,"85","Puniceicoccaceae"
"34648",0,"Cook's 1","Puniceicoccaceae"
"34649",0,"155","Puniceicoccaceae"
"34650",0,"62","Puniceicoccaceae"
"34651",0,"121","Puniceicoccaceae"
"34652",0,"147","Puniceicoccaceae"
"34653",0,"41","Puniceicoccaceae"
"34654",0,"143","Puniceicoccaceae"
"34655",0,"165","Puniceicoccaceae"
"34656",0,"83","Puniceicoccaceae"
"34657",0,"137","Puniceicoccaceae"
"34658",0,"53","Puniceicoccaceae"
"34659",0,"176","Puniceicoccaceae"
"34660",0,"149","Puniceicoccaceae"
"34661",0,"169","Puniceicoccaceae"
"34662",0,"166","Puniceicoccaceae"
"34663",0,"160","Puniceicoccaceae"
"34664",0,"102","Puniceicoccaceae"
"34665",0,"142","Puniceicoccaceae"
"34666",0,"175","Puniceicoccaceae"
"34667",0,"172","Puniceicoccaceae"
"34668",0,"131","Puniceicoccaceae"
"34669",0,"59","Puniceicoccaceae"
"34670",0,"87","Puniceicoccaceae"
"34671",0,"162","Puniceicoccaceae"
"34672",0,"188","Puniceicoccaceae"
"34673",0,"202","Puniceicoccaceae"
"34674",0,"139","Puniceicoccaceae"
"34675",0,"201","Puniceicoccaceae"
"34676",0,"133","Puniceicoccaceae"
"34677",0,"39","Puniceicoccaceae"
"34678",0,"144","Puniceicoccaceae"
"34679",0,"157","Puniceicoccaceae"
"34680",0,"126","Puniceicoccaceae"
"34681",0,"100","Puniceicoccaceae"
"34682",0,"OPU 2","Puniceicoccaceae"
"34683",0,"204","Puniceicoccaceae"
"34684",0,"122","Puniceicoccaceae"
"34685",0,"56","Puniceicoccaceae"
"34686",0,"209","Puniceicoccaceae"
"34687",0,"167","Puniceicoccaceae"
"34688",0,"180","Puniceicoccaceae"
"34689",0,"91","Puniceicoccaceae"
"34690",0,"163","Puniceicoccaceae"
"34691",0,"116","Puniceicoccaceae"
"34692",0,"153","Puniceicoccaceae"
"34693",0,"210","Puniceicoccaceae"
"34694",0,"51","Puniceicoccaceae"
"34695",0,"154","Puniceicoccaceae"
"34696",0,"117","Puniceicoccaceae"
"34697",0,"170","Puniceicoccaceae"
"34698",0,"140","Puniceicoccaceae"
"34699",0,"129","Puniceicoccaceae"
"34700",0,"55","Puniceicoccaceae"
"34701",0,"128","Puniceicoccaceae"
"34702",0,"81","Puniceicoccaceae"
"34703",0,"42","Puniceicoccaceae"
"34704",0,"43","Puniceicoccaceae"
"34705",0,"52","Puniceicoccaceae"
"34706",0,"145","Puniceicoccaceae"
"34707",0,"48","Puniceicoccaceae"
"34708",0,"57","Puniceicoccaceae"
"34709",0,"90","Puniceicoccaceae"
"34710",0,"38","Puniceicoccaceae"
"34711",0,"107","Puniceicoccaceae"
"34712",0,"130","Puniceicoccaceae"
"34713",0,"50","Puniceicoccaceae"
"34714",0,"89","Puniceicoccaceae"
"34715",0,"105","Puniceicoccaceae"
"34716",0,"151","Puniceicoccaceae"
"34717",0,"79","Puniceicoccaceae"
"34718",0,"29","Puniceicoccaceae"
"34719",0,"169","Bacteriovoracaceae"
"34720",0,"206","Bacteriovoracaceae"
"34721",0,"160","Bacteriovoracaceae"
"34722",0,"62","Bacteriovoracaceae"
"34723",0,"204","Bacteriovoracaceae"
"34724",0,"149","Bacteriovoracaceae"
"34725",0,"38","Bacteriovoracaceae"
"34726",0,"43","Bacteriovoracaceae"
"34727",0,"85","Bacteriovoracaceae"
"34728",0,"53","Bacteriovoracaceae"
"34729",0,"210","Bacteriovoracaceae"
"34730",0,"156","Bacteriovoracaceae"
"34731",0,"57","Bacteriovoracaceae"
"34732",0,"59","Bacteriovoracaceae"
"34733",0,"83","Bacteriovoracaceae"
"34734",0,"64","Bacteriovoracaceae"
"34735",0,"50","Bacteriovoracaceae"
"34736",0,"52","Bacteriovoracaceae"
"34737",0,"40","Bacteriovoracaceae"
"34738",0,"180","Bacteriovoracaceae"
"34739",0,"165","Bacteriovoracaceae"
"34740",0,"139","Bacteriovoracaceae"
"34741",0,"81","Bacteriovoracaceae"
"34742",0,"201","Bacteriovoracaceae"
"34743",0,"Cook's 1","Bacteriovoracaceae"
"34744",0,"137","Bacteriovoracaceae"
"34745",0,"179","Bacteriovoracaceae"
"34746",0,"93","Bacteriovoracaceae"
"34747",0,"90","Bacteriovoracaceae"
"34748",0,"173","Bacteriovoracaceae"
"34749",0,"154","Bacteriovoracaceae"
"34750",0,"176","Bacteriovoracaceae"
"34751",0,"157","Bacteriovoracaceae"
"34752",0,"41","Bacteriovoracaceae"
"34753",0,"208","Bacteriovoracaceae"
"34754",0,"167","Bacteriovoracaceae"
"34755",0,"151","Bacteriovoracaceae"
"34756",0,"56","Bacteriovoracaceae"
"34757",0,"129","Bacteriovoracaceae"
"34758",0,"117","Bacteriovoracaceae"
"34759",0,"89","Bacteriovoracaceae"
"34760",0,"128","Bacteriovoracaceae"
"34761",0,"51","Bacteriovoracaceae"
"34762",0,"205","Bacteriovoracaceae"
"34763",0,"178","Bacteriovoracaceae"
"34764",0,"OPU 1","Bacteriovoracaceae"
"34765",0,"65","Bacteriovoracaceae"
"34766",0,"145","Bacteriovoracaceae"
"34767",0,"87","Bacteriovoracaceae"
"34768",0,"100","Bacteriovoracaceae"
"34769",0,"107","Bacteriovoracaceae"
"34770",0,"55","Bacteriovoracaceae"
"34771",0,"79","Bacteriovoracaceae"
"34772",0,"105","Bacteriovoracaceae"
"34773",0,"143","Bacteriovoracaceae"
"34774",0,"147","Bacteriovoracaceae"
"34775",0,"39","Bacteriovoracaceae"
"34776",0,"168","Bacteriovoracaceae"
"34777",0,"166","Bacteriovoracaceae"
"34778",0,"29","Bacteriovoracaceae"
"34779",0,"54","Bacteriovoracaceae"
"34780",0,"122","Bacteriovoracaceae"
"34781",0,"202","Bacteriovoracaceae"
"34782",0,"209","Bacteriovoracaceae"
"34783",0,"121","Bacteriovoracaceae"
"34784",0,"138","Bacteriovoracaceae"
"34785",0,"131","Bacteriovoracaceae"
"34786",0,"170","Bacteriovoracaceae"
"34787",0,"140","Bacteriovoracaceae"
"34788",0,"144","Bacteriovoracaceae"
"34789",0,"84","Bacteriovoracaceae"
"34790",0,"188","Bacteriovoracaceae"
"34791",0,"126","Bacteriovoracaceae"
"34792",0,"163","Bacteriovoracaceae"
"34793",0,"162","Bacteriovoracaceae"
"34794",0,"175","Bacteriovoracaceae"
"34795",0,"48","Bacteriovoracaceae"
"34796",0,"155","Bacteriovoracaceae"
"34797",0,"142","Bacteriovoracaceae"
"34798",0,"OPU 2","Bacteriovoracaceae"
"34799",0,"69","Bacteriovoracaceae"
"34800",0,"42","Bacteriovoracaceae"
"34801",0,"102","Bacteriovoracaceae"
"34802",0,"153","Bacteriovoracaceae"
"34803",0,"91","Bacteriovoracaceae"
"34804",0,"172","Bacteriovoracaceae"
"34805",0,"116","Bacteriovoracaceae"
"34806",0,"130","Bacteriovoracaceae"
"34807",0,"116","Rhodobacteraceae"
"34808",0,"50","Rhodobacteraceae"
"34809",0,"165","Rhodobacteraceae"
"34810",0,"178","Rhodobacteraceae"
"34811",0,"38","Rhodobacteraceae"
"34812",0,"130","Rhodobacteraceae"
"34813",0,"173","Rhodobacteraceae"
"34814",0,"204","Rhodobacteraceae"
"34815",0,"91","Rhodobacteraceae"
"34816",0,"154","Rhodobacteraceae"
"34817",0,"81","Rhodobacteraceae"
"34818",0,"55","Rhodobacteraceae"
"34819",0,"128","Rhodobacteraceae"
"34820",0,"145","Rhodobacteraceae"
"34821",0,"84","Rhodobacteraceae"
"34822",0,"137","Rhodobacteraceae"
"34823",0,"57","Rhodobacteraceae"
"34824",0,"69","Rhodobacteraceae"
"34825",0,"89","Rhodobacteraceae"
"34826",0,"117","Rhodobacteraceae"
"34827",0,"156","Rhodobacteraceae"
"34828",0,"210","Rhodobacteraceae"
"34829",0,"105","Rhodobacteraceae"
"34830",0,"131","Rhodobacteraceae"
"34831",0,"175","Rhodobacteraceae"
"34832",0,"43","Rhodobacteraceae"
"34833",0,"172","Rhodobacteraceae"
"34834",0,"OPU 1","Rhodobacteraceae"
"34835",0,"168","Rhodobacteraceae"
"34836",0,"206","Rhodobacteraceae"
"34837",0,"157","Rhodobacteraceae"
"34838",0,"202","Rhodobacteraceae"
"34839",0,"93","Rhodobacteraceae"
"34840",0,"155","Rhodobacteraceae"
"34841",0,"205","Rhodobacteraceae"
"34842",0,"201","Rhodobacteraceae"
"34843",0,"153","Rhodobacteraceae"
"34844",0,"140","Rhodobacteraceae"
"34845",0,"53","Rhodobacteraceae"
"34846",0,"208","Rhodobacteraceae"
"34847",0,"179","Rhodobacteraceae"
"34848",0,"64","Rhodobacteraceae"
"34849",0,"85","Rhodobacteraceae"
"34850",0,"133","Rhodobacteraceae"
"34851",0,"176","Rhodobacteraceae"
"34852",0,"51","Rhodobacteraceae"
"34853",0,"59","Rhodobacteraceae"
"34854",0,"39","Rhodobacteraceae"
"34855",0,"129","Rhodobacteraceae"
"34856",0,"143","Rhodobacteraceae"
"34857",0,"166","Rhodobacteraceae"
"34858",0,"41","Rhodobacteraceae"
"34859",0,"180","Rhodobacteraceae"
"34860",0,"122","Rhodobacteraceae"
"34861",0,"83","Rhodobacteraceae"
"34862",0,"90","Rhodobacteraceae"
"34863",0,"Cook's 1","Rhodobacteraceae"
"34864",0,"149","Rhodobacteraceae"
"34865",0,"147","Rhodobacteraceae"
"34866",0,"163","Rhodobacteraceae"
"34867",0,"29","Rhodobacteraceae"
"34868",0,"48","Rhodobacteraceae"
"34869",0,"62","Rhodobacteraceae"
"34870",0,"121","Rhodobacteraceae"
"34871",0,"107","Rhodobacteraceae"
"34872",0,"100","Rhodobacteraceae"
"34873",0,"138","Rhodobacteraceae"
"34874",0,"56","Rhodobacteraceae"
"34875",0,"144","Rhodobacteraceae"
"34876",0,"151","Rhodobacteraceae"
"34877",0,"167","Rhodobacteraceae"
"34878",0,"52","Rhodobacteraceae"
"34879",0,"169","Rhodobacteraceae"
"34880",0,"54","Rhodobacteraceae"
"34881",0,"209","Rhodobacteraceae"
"34882",0,"42","Rhodobacteraceae"
"34883",0,"139","Rhodobacteraceae"
"34884",0,"65","Rhodobacteraceae"
"34885",0,"OPU 2","Rhodobacteraceae"
"34886",0,"188","Rhodobacteraceae"
"34887",0,"79","Rhodobacteraceae"
"34888",0,"160","Rhodobacteraceae"
"34889",0,"126","Rhodobacteraceae"
"34890",0,"170","Rhodobacteraceae"
"34891",0,"142","Rhodobacteraceae"
"34892",0,"102","Rhodobacteraceae"
"34893",0,"40","Rhodobacteraceae"
"34894",0,"87","Rhodobacteraceae"
"34895",0,"91","Sphingomonadaceae"
"34896",0,"188","Sphingomonadaceae"
"34897",0,"69","Sphingomonadaceae"
"34898",0,"139","Sphingomonadaceae"
"34899",0,"162","Sphingomonadaceae"
"34900",0,"210","Sphingomonadaceae"
"34901",0,"170","Sphingomonadaceae"
"34902",0,"131","Sphingomonadaceae"
"34903",0,"137","Sphingomonadaceae"
"34904",0,"157","Sphingomonadaceae"
"34905",0,"122","Sphingomonadaceae"
"34906",0,"81","Sphingomonadaceae"
"34907",0,"OPU 1","Sphingomonadaceae"
"34908",0,"154","Sphingomonadaceae"
"34909",0,"128","Sphingomonadaceae"
"34910",0,"93","Sphingomonadaceae"
"34911",0,"116","Sphingomonadaceae"
"34912",0,"166","Sphingomonadaceae"
"34913",0,"129","Sphingomonadaceae"
"34914",0,"64","Sphingomonadaceae"
"34915",0,"140","Sphingomonadaceae"
"34916",0,"156","Sphingomonadaceae"
"34917",0,"89","Sphingomonadaceae"
"34918",0,"173","Sphingomonadaceae"
"34919",0,"206","Sphingomonadaceae"
"34920",0,"Cook's 1","Sphingomonadaceae"
"34921",0,"102","Sphingomonadaceae"
"34922",0,"OPU 2","Sphingomonadaceae"
"34923",0,"153","Sphingomonadaceae"
"34924",0,"41","Sphingomonadaceae"
"34925",0,"151","Sphingomonadaceae"
"34926",0,"145","Sphingomonadaceae"
"34927",0,"204","Sphingomonadaceae"
"34928",0,"55","Sphingomonadaceae"
"34929",0,"57","Sphingomonadaceae"
"34930",0,"38","Sphingomonadaceae"
"34931",0,"178","Sphingomonadaceae"
"34932",0,"180","Sphingomonadaceae"
"34933",0,"149","Sphingomonadaceae"
"34934",0,"90","Sphingomonadaceae"
"34935",0,"155","Sphingomonadaceae"
"34936",0,"147","Sphingomonadaceae"
"34937",0,"83","Sphingomonadaceae"
"34938",0,"172","Sphingomonadaceae"
"34939",0,"43","Sphingomonadaceae"
"34940",0,"53","Sphingomonadaceae"
"34941",0,"105","Sphingomonadaceae"
"34942",0,"179","Sphingomonadaceae"
"34943",0,"130","Sphingomonadaceae"
"34944",0,"209","Sphingomonadaceae"
"34945",0,"165","Sphingomonadaceae"
"34946",0,"176","Sphingomonadaceae"
"34947",0,"163","Sphingomonadaceae"
"34948",0,"205","Sphingomonadaceae"
"34949",0,"56","Sphingomonadaceae"
"34950",0,"117","Sphingomonadaceae"
"34951",0,"208","Sphingomonadaceae"
"34952",0,"85","Sphingomonadaceae"
"34953",0,"168","Sphingomonadaceae"
"34954",0,"169","Sphingomonadaceae"
"34955",0,"175","Sphingomonadaceae"
"34956",0,"50","Sphingomonadaceae"
"34957",0,"201","Sphingomonadaceae"
"34958",0,"62","Sphingomonadaceae"
"34959",0,"126","Sphingomonadaceae"
"34960",0,"65","Sphingomonadaceae"
"34961",0,"51","Sphingomonadaceae"
"34962",0,"160","Sphingomonadaceae"
"34963",0,"48","Sphingomonadaceae"
"34964",0,"59","Sphingomonadaceae"
"34965",0,"144","Sphingomonadaceae"
"34966",0,"87","Sphingomonadaceae"
"34967",0,"40","Sphingomonadaceae"
"34968",0,"84","Sphingomonadaceae"
"34969",0,"29","Sphingomonadaceae"
"34970",0,"142","Sphingomonadaceae"
"34971",0,"39","Sphingomonadaceae"
"34972",0,"54","Sphingomonadaceae"
"34973",0,"138","Sphingomonadaceae"
"34974",0,"100","Sphingomonadaceae"
"34975",0,"167","Sphingomonadaceae"
"34976",0,"79","Sphingomonadaceae"
"34977",0,"121","Sphingomonadaceae"
"34978",0,"42","Sphingomonadaceae"
"34979",0,"52","Sphingomonadaceae"
"34980",0,"202","Sphingomonadaceae"
"34981",0,"133","Sphingomonadaceae"
"34982",0,"107","Sphingomonadaceae"
"34983",0,"81","Pirellulaceae"
"34984",0,"91","Pirellulaceae"
"34985",0,"204","Pirellulaceae"
"34986",0,"69","Pirellulaceae"
"34987",0,"116","Pirellulaceae"
"34988",0,"50","Pirellulaceae"
"34989",0,"OPU 1","Pirellulaceae"
"34990",0,"156","Pirellulaceae"
"34991",0,"133","Pirellulaceae"
"34992",0,"100","Pirellulaceae"
"34993",0,"57","Pirellulaceae"
"34994",0,"43","Pirellulaceae"
"34995",0,"154","Pirellulaceae"
"34996",0,"201","Pirellulaceae"
"34997",0,"39","Pirellulaceae"
"34998",0,"38","Pirellulaceae"
"34999",0,"85","Pirellulaceae"
"35000",0,"176","Pirellulaceae"
"35001",0,"128","Pirellulaceae"
"35002",0,"55","Pirellulaceae"
"35003",0,"59","Pirellulaceae"
"35004",0,"205","Pirellulaceae"
"35005",0,"79","Pirellulaceae"
"35006",0,"64","Pirellulaceae"
"35007",0,"89","Pirellulaceae"
"35008",0,"167","Pirellulaceae"
"35009",0,"173","Pirellulaceae"
"35010",0,"87","Pirellulaceae"
"35011",0,"145","Pirellulaceae"
"35012",0,"210","Pirellulaceae"
"35013",0,"208","Pirellulaceae"
"35014",0,"162","Pirellulaceae"
"35015",0,"53","Pirellulaceae"
"35016",0,"56","Pirellulaceae"
"35017",0,"Cook's 1","Pirellulaceae"
"35018",0,"131","Pirellulaceae"
"35019",0,"144","Pirellulaceae"
"35020",0,"93","Pirellulaceae"
"35021",0,"OPU 2","Pirellulaceae"
"35022",0,"122","Pirellulaceae"
"35023",0,"54","Pirellulaceae"
"35024",0,"137","Pirellulaceae"
"35025",0,"102","Pirellulaceae"
"35026",0,"180","Pirellulaceae"
"35027",0,"170","Pirellulaceae"
"35028",0,"151","Pirellulaceae"
"35029",0,"84","Pirellulaceae"
"35030",0,"121","Pirellulaceae"
"35031",0,"90","Pirellulaceae"
"35032",0,"83","Pirellulaceae"
"35033",0,"143","Pirellulaceae"
"35034",0,"51","Pirellulaceae"
"35035",0,"209","Pirellulaceae"
"35036",0,"168","Pirellulaceae"
"35037",0,"157","Pirellulaceae"
"35038",0,"41","Pirellulaceae"
"35039",0,"188","Pirellulaceae"
"35040",0,"48","Pirellulaceae"
"35041",0,"202","Pirellulaceae"
"35042",0,"117","Pirellulaceae"
"35043",0,"107","Pirellulaceae"
"35044",0,"179","Pirellulaceae"
"35045",0,"65","Pirellulaceae"
"35046",0,"105","Pirellulaceae"
"35047",0,"175","Pirellulaceae"
"35048",0,"130","Pirellulaceae"
"35049",0,"62","Pirellulaceae"
"35050",0,"29","Pirellulaceae"
"35051",0,"178","Pirellulaceae"
"35052",0,"160","Pirellulaceae"
"35053",0,"149","Pirellulaceae"
"35054",0,"153","Pirellulaceae"
"35055",0,"138","Pirellulaceae"
"35056",0,"129","Pirellulaceae"
"35057",0,"140","Pirellulaceae"
"35058",0,"142","Pirellulaceae"
"35059",0,"42","Pirellulaceae"
"35060",0,"166","Pirellulaceae"
"35061",0,"147","Pirellulaceae"
"35062",0,"126","Pirellulaceae"
"35063",0,"155","Pirellulaceae"
"35064",0,"163","Pirellulaceae"
"35065",0,"52","Pirellulaceae"
"35066",0,"172","Pirellulaceae"
"35067",0,"139","Pirellulaceae"
"35068",0,"40","Pirellulaceae"
"35069",0,"169","Pirellulaceae"
"35070",0,"206","Pirellulaceae"
"35071",0,"143","Pirellulaceae"
"35072",0,"91","Pirellulaceae"
"35073",0,"81","Pirellulaceae"
"35074",0,"105","Pirellulaceae"
"35075",0,"69","Pirellulaceae"
"35076",0,"129","Pirellulaceae"
"35077",0,"OPU 1","Pirellulaceae"
"35078",0,"89","Pirellulaceae"
"35079",0,"93","Pirellulaceae"
"35080",0,"107","Pirellulaceae"
"35081",0,"155","Pirellulaceae"
"35082",0,"117","Pirellulaceae"
"35083",0,"121","Pirellulaceae"
"35084",0,"151","Pirellulaceae"
"35085",0,"122","Pirellulaceae"
"35086",0,"85","Pirellulaceae"
"35087",0,"165","Pirellulaceae"
"35088",0,"173","Pirellulaceae"
"35089",0,"204","Pirellulaceae"
"35090",0,"168","Pirellulaceae"
"35091",0,"83","Pirellulaceae"
"35092",0,"210","Pirellulaceae"
"35093",0,"175","Pirellulaceae"
"35094",0,"163","Pirellulaceae"
"35095",0,"62","Pirellulaceae"
"35096",0,"147","Pirellulaceae"
"35097",0,"87","Pirellulaceae"
"35098",0,"156","Pirellulaceae"
"35099",0,"205","Pirellulaceae"
"35100",0,"50","Pirellulaceae"
"35101",0,"100","Pirellulaceae"
"35102",0,"209","Pirellulaceae"
"35103",0,"138","Pirellulaceae"
"35104",0,"90","Pirellulaceae"
"35105",0,"79","Pirellulaceae"
"35106",0,"208","Pirellulaceae"
"35107",0,"142","Pirellulaceae"
"35108",0,"41","Pirellulaceae"
"35109",0,"178","Pirellulaceae"
"35110",0,"116","Pirellulaceae"
"35111",0,"126","Pirellulaceae"
"35112",0,"84","Pirellulaceae"
"35113",0,"48","Pirellulaceae"
"35114",0,"202","Pirellulaceae"
"35115",0,"40","Pirellulaceae"
"35116",0,"102","Pirellulaceae"
"35117",0,"42","Pirellulaceae"
"35118",0,"29","Pirellulaceae"
"35119",0,"188","Pirellulaceae"
"35120",0,"54","Pirellulaceae"
"35121",0,"OPU 2","Pirellulaceae"
"35122",0,"176","Pirellulaceae"
"35123",0,"154","Pirellulaceae"
"35124",0,"155","Lachnospiraceae"
"35125",0,"93","Lachnospiraceae"
"35126",0,"51","Lachnospiraceae"
"35127",0,"205","Lachnospiraceae"
"35128",0,"202","Lachnospiraceae"
"35129",0,"167","Lachnospiraceae"
"35130",0,"172","Lachnospiraceae"
"35131",0,"133","Lachnospiraceae"
"35132",0,"166","Lachnospiraceae"
"35133",0,"122","Lachnospiraceae"
"35134",0,"50","Lachnospiraceae"
"35135",0,"156","Lachnospiraceae"
"35136",0,"117","Lachnospiraceae"
"35137",0,"91","Lachnospiraceae"
"35138",0,"131","Lachnospiraceae"
